PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,OWNERSHIP
6413060,"Robert Dillingham",3000,PG/SG,MIN,MEM,159037,1429354,,1,0.44,0.16,0.14,0.05,0.09,0.06,0.01,0.58,0.6,0.74,0.07,0.3,0.35,0.13,0.14,0.05,0.04,0.49,0.18,0.96,0.96,0.97,0.59,1.42,0,0,0,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0%,146,142,MON,288775,114,6413060,,0.32
8998465,"Joan Beringer",3000,C,MIN,MEM,159037,1590552,,5,1.88,1.55,0.34,0.18,0.25,0.16,0.11,2.22,3.43,3.77,0.27,1.89,1.13,0.54,0.51,0.46,0.26,1.64,0.72,4.81,4.81,4.83,2.59,7.6,0,0,0,3.38,3.38,3.38,3.38,3.38,3.38,3.38,0%,146,142,MON,622356,116,8998465,,1.61
1115444,"Zion Williamson",,,NOP,CHA,159035,1132025,,32,21.8,6.11,3.13,0.04,2.04,0.54,0.63,24.93,27.91,31.04,1.17,9.24,13.54,7.91,0.21,8.34,5.87,13.75,7.95,35.3,35.3,35.76,26.2,46.26,0,0,0,25.03,25.03,25.03,25.03,25.03,25.03,25.03,0%,143,136,MON,70598,123,1115444,
2439113,"Saddiq Bey",,,NOP,CHA,159035,1138653,,31.5,15.79,5.04,2.29,1.79,0.89,1.05,0.01,18.08,20.83,23.12,1.06,7.33,7.24,3.18,5.48,4.82,4.08,12.72,4.97,27.56,27.56,28.28,19.04,38.88,0,0,0,19.8,19.8,19.8,19.8,19.8,19.8,19.8,0%,143,136,MON,90421,125,2439113,
3005416,"Trey Murphy",,,NOP,CHA,159035,1134570,,36,22.09,4.39,4.05,3.27,1.81,1.33,0.4,26.14,26.48,30.53,1.73,8.44,9.05,3.95,9.02,5,4.37,18.07,7.22,36.81,36.81,37.91,25.42,52.46,0,0,0,26.54,26.54,26.54,26.54,26.54,26.54,26.54,0%,143,136,MON,90375,126,3005416,
3005417,"Herbert Jones",,,NOP,CHA,159035,1061638,,28,9.91,2.86,2.95,1.48,1.24,1.46,0.46,12.86,12.77,15.72,1.92,5.81,4.48,1.94,4.03,1.9,1.59,8.51,3.42,22.29,22.29,21.87,11.37,31.06,0,0,0,15.31,15.31,15.31,15.31,15.31,15.31,15.31,0%,143,136,MON,165219,127,3005417,
3015773,"Jose Alvarado",,,NOP,CHA,159035,1060919,,20.5,6.56,2.77,3.19,1.38,0.98,0.73,0.06,9.75,9.33,12.52,0.79,5.96,2.3,0.9,3.8,0.78,0.63,6.1,2.28,16.06,16.06,16.61,8.67,26.66,0,0,0,11.63,11.63,11.63,11.63,11.63,11.63,11.63,0%,143,136,MON,73382,128,3015773,
3587996,"Karlo Matkovic",,,NOP,CHA,159035,1349638,,14,5.5,2.9,0.33,0.49,0.43,0.75,0.82,5.83,8.4,8.73,1.57,3.23,3,1.76,1.28,0.74,0.5,4.28,2.25,13.76,13.76,12.87,4.46,21.62,0,0,0,9.01,9.01,9.01,9.01,9.01,9.01,9.01,0%,143,136,MON,195273,130,3587996,
6413079,"Yves Missi",,,NOP,CHA,159035,1458495,,21,6.52,5.25,1.13,0,0.88,0.16,1.24,7.65,11.77,12.9,1.4,6.38,4.94,2.6,0,2.22,1.32,4.94,2.6,17.84,17.84,17.36,11.13,24.71,0,0,0,12.15,12.15,12.15,12.15,12.15,12.15,12.15,0%,143,136,MON,281799,132,6413079,
8985792,"Jeremiah Fears",,,NOP,CHA,159035,1547691,,20,9.35,2.72,1.9,0.88,1.15,1.37,0.23,11.25,12.07,13.97,1.6,4.62,5.88,2.49,2.78,2.13,1.73,8.66,3.37,19.11,19.11,18.67,11.36,27.33,0,0,0,13.07,13.07,13.07,13.07,13.07,13.07,13.07,0%,143,136,MON,505204,134,8985792,
8985793,"Derik Queen",,,NOP,CHA,159035,1520787,,26,12.24,6.65,3.6,0.15,2.18,0.81,0.67,15.84,18.89,22.49,1.48,10.25,9.19,4.38,0.73,3.81,3.02,9.92,4.53,27.88,27.88,28.26,20.75,36.49,0,0,0,19.78,19.78,19.78,19.78,19.78,19.78,19.78,0%,143,136,MON,455397,135,8985793,
8998484,"Micah Peavy",,,NOP,CHA,159035,1241591,,11,3.33,1.2,0.54,0.4,0.16,0.39,0.21,3.87,4.53,5.07,0.6,1.74,2.52,0.95,1.6,0.29,0.21,4.12,1.35,7.22,7.22,6.96,2.76,11.9,0,0,0,4.87,4.87,4.87,4.87,4.87,4.87,4.87,0%,143,136,MON,149615,136,8998484,
13904,"Andre Drummond",3700,C,PHI,LAC,159038,614746,,2,0.78,0.75,0.05,0.03,0.08,0.03,0.06,0.83,1.53,1.58,0.09,0.8,0.54,0.26,0.1,0.28,0.17,0.64,0.29,1.95,1.95,2.32,1.26,3.63,0,0,0,1.62,1.62,1.62,1.62,1.62,1.62,1.62,0%,128,151,MON,12376,143,13904,,0.63
18578,"Joel Embiid",9700,C,PHI,LAC,159038,794508,,34,26.72,8.73,4.41,1.76,3.16,0.48,1.01,31.13,35.45,39.86,1.49,13.14,12.66,6.28,5.45,10.31,8.88,18.11,8.04,45.12,45.12,47.17,34.61,60.94,0,0,0,33.02,33.02,33.02,33.02,33.02,33.02,33.02,0%,128,151,MON,12561,144,18578,,4.86
18925,"Kelly Oubre",5700,SF/PF,PHI,LAC,159038,843271,,31,11.44,4.14,1.4,1.11,1.08,1.1,0.49,12.84,15.58,16.98,1.59,5.54,6.37,3.01,3.47,2.81,2.1,9.84,4.12,22.2,22.2,22.1,14.71,30.62,0,0,0,15.47,15.47,15.47,15.47,15.47,15.47,15.47,0%,128,151,MON,12066,145,18925,,3.88
2439150,"Tyrese Maxey",9400,PG,PHI,LAC,159038,1186160,,38,25.54,3.18,6.48,3.12,2.29,1.85,0.71,32.02,28.72,35.2,2.56,9.66,12.1,5.5,8.48,5.89,5.18,20.58,8.62,44.47,44.47,44.95,32.6,58.91,0,0,0,31.47,31.47,31.47,31.47,31.47,31.47,31.47,0%,128,151,MON,92143,146,2439150,,4.78
3005116,"Quentin Grimes",4400,PG/SG,PHI,LAC,159038,1132827,,23.5,8.06,3.16,2.2,1.28,1.19,0.79,0.33,10.26,11.22,13.42,1.12,5.36,2.95,1.31,3.6,1.97,1.6,6.55,2.59,17.32,17.32,17.66,11.24,25.29,0,0,0,12.36,12.36,12.36,12.36,12.36,12.36,12.36,0%,128,151,MON,72687,147,3005116,,4.01
3022632,"Trendon Watford",3300,PF,PHI,LAC,159038,1176529,,14,3.19,2.85,2.15,0.23,0.66,0.28,0.93,5.34,6.04,8.19,1.21,5,1.91,0.89,0.6,0.97,0.73,2.51,1.12,12.81,12.81,12.24,6.99,18.6,0,0,0,8.57,8.57,8.57,8.57,8.57,8.57,8.57,0%,128,151,MON,90273,148,3022632,,3.71
3588078,"Jabari Walker",3100,SF/PF,PHI,LAC,159038,1232517,,6,1.52,1.6,0.24,0.13,0.11,0.2,0.09,1.76,3.12,3.36,0.29,1.84,0.93,0.39,0.42,0.47,0.34,1.35,0.52,4.56,4.56,4.6,1.62,8.74,0,0,0,3.22,3.22,3.22,3.22,3.22,3.22,3.22,0%,128,151,MON,149219,149,3588078,,1.48
3591251,"Dominick Barlow",3800,PF,PHI,LAC,159038,1419291,,24,7.48,4.79,1.09,0.31,0.62,0.96,0.47,8.57,12.27,13.36,1.43,5.88,4.51,2.52,1.18,2.03,1.51,5.69,2.83,18.53,18.53,17.84,9.55,27.47,0,0,0,12.49,12.49,12.49,12.49,12.49,12.49,12.49,0%,128,151,MON,195468,150,3591251,,4.69
6413161,"Adem Bona",4000,C,PHI,LAC,159038,1350567,,12,2.76,3.03,0.27,0.01,0.47,0.16,0.8,3.03,5.79,6.06,0.96,3.3,1.59,0.97,0.03,1.17,0.78,1.62,0.98,9.21,9.21,8.7,3.89,14.72,0,0,0,6.09,6.09,6.09,6.09,6.09,6.09,6.09,0%,128,151,MON,245359,151,6413161,,2.18
6413162,"Jared McCain",3500,PG/SG,PHI,LAC,159038,1458807,,17,6.75,1.52,1.74,1.09,0.67,0.26,0.05,8.49,8.27,10.01,0.31,3.26,2.94,1.31,2.88,0.98,0.86,5.82,2.4,11.44,11.44,12.12,5.3,21.13,0,0,0,8.48,8.48,8.48,8.48,8.48,8.48,8.48,0%,128,151,MON,281664,152,6413162,,3.46
6448297,"Justin Edwards",3000,SF,PHI,LAC,159038,1465002,,4,1.09,0.22,0.25,0.2,0.1,0.21,0.07,1.34,1.31,1.56,0.28,0.47,0.46,0.2,0.57,0.13,0.1,1.03,0.4,2.47,2.47,2.37,1.24,3.75,0,0,0,1.66,1.66,1.66,1.66,1.66,1.66,1.66,0%,128,151,MON,288782,153,6448297,,0.79
8985867,"VJ Edgecombe",6700,SG,PHI,LAC,159038,1519361,,34.5,13.6,4.54,4,1.96,1.79,1.44,0.45,17.6,18.14,22.14,1.89,8.54,6.92,2.95,5.3,2.34,1.81,12.22,4.91,28.93,28.93,29.21,19.49,40.46,0,0,0,20.45,20.45,20.45,20.45,20.45,20.45,20.45,0%,128,151,MON,455370,154,8985867,,4.36
